query_id,score,recall
1392,77.8789,1
1393,64.4969,1
1394,70.0317,1
1395,88.3288,1
1396,78.5025,0.8
1397,81.3142,1
1398,79.2454,1
1399,80.0632,1
1400,83.3931,1
1401,75.6849,1
1402,87.4507,1
1403,78.5113,1
1404,84.7485,1
1405,81.3353,1
1406,61.8741,0.8
1407,76.6651,0.9
1408,53.0303,0.7
1409,81.4114,1
1410,80.6399,1
1411,72.5969,1
1412,72.6517,1
1413,78.8042,1
1414,79.9878,1
1415,75.2231,0.9
1416,71.6293,0.9
1417,69.0042,0.9
1418,81.7799,1
1419,77.3407,1
1420,72.1565,1
1421,60.2592,1
1422,84.4809,1
1423,73.046,1
1424,75.3473,1
1425,81.0513,1
1426,79.9197,1
1427,79.8828,1
1428,85.6909,1
1429,68.0044,0.7
1430,68.5061,0.8
1431,77.4924,1
1432,53.6052,0.6
1433,75.5193,1
1434,81.0089,1
1435,86.084,1
1436,85.3859,1
1437,80.0053,1
1438,72.0531,1
1439,87.5904,1
1440,79.6979,1
1441,82.157,0.9
1442,69.7843,0.9
1443,81.9038,1
1444,62.0517,1
1445,75.8932,1
1446,71.4792,1
1447,75.0883,1
1448,82.8222,1
1449,74.7424,1
1450,62.2186,0.9
1451,66.6578,1
1452,56.164,0.7
1453,83.4494,1
1454,79.2552,1
1455,82.7923,0.9
1456,74.5126,1
1457,79.5654,1
1458,83.2354,1
1459,74.1744,0.9
1460,72.007,0.9
1461,69.8971,1
1462,76.7841,1
1463,54.2111,0.9
1464,64.9069,0.8
1465,61.0215,0.9
1466,72.7823,1
1467,50.7074,0.1
1468,69.2387,1
1469,69.0218,0.8
1470,73.26,1
1471,80.6875,0.9
1472,76.1365,1
1473,76.5925,1
1474,75.4489,1
1475,86.8008,1
1476,86.838,1
1477,60.5684,0.9
1478,81.0589,1
1479,66.08,0.9
1480,70.017,0.7
1481,72.9346,0.7
1482,74.8891,1
1483,62.4158,0.9
1484,70.2868,1
1485,90.4451,1
1486,80.7691,1
1487,61.0576,0.9
1488,67.4715,1
1489,73.8698,1
1490,65.7628,0.8
1491,70.1929,0.9
1492,64.6258,0.8
1493,87.6243,1
1494,69.9912,1
1495,63.1535,1
1496,71.0298,1
1497,58.6149,1
1498,70.801,1
1499,67.3437,1
1500,76.9245,1
1501,84.6251,1
1502,67.0932,0.8
1503,62.6487,0.9
1504,67.4043,0.9
1505,69.2989,0.8
1506,66.8346,0.6
1507,67.0836,0.6
1508,74.562,0.8
1509,84.1337,1
1510,87.1516,1
1511,67.9688,1
1512,74.9257,0.9
1513,83.1261,1
1514,87.4825,1
1515,67.598,0.8
1516,63.2727,0.9
1517,73.4624,1
1518,57.2546,0.8
1519,73.0903,0.9
1520,61.2114,1
1521,58.7549,1
1522,82.2818,1
1523,78.7943,1
1524,74.8514,1
1525,58.4138,0.8
1526,81.591,1
1527,71.087,1
1528,63.8583,0.9
1529,58.1754,0.6
1530,76.3445,1
1531,75.8822,1
1532,56.8146,0.8
1533,67.8798,0.9
1534,58.9209,1
1535,61.0776,0.9
1536,55.1446,0.9
1537,76.5926,0.8
1538,76.0855,1
1539,78.2694,1
1540,77.1381,1
1541,68.9184,0.9
1542,68.019,0.9
1543,58.8211,1
1544,66.9787,0.7
1545,76.9969,1
1546,65.8209,0.8
1547,78.0385,1
1548,61.6031,1
1549,62.3881,0.6
1550,74.6292,1
1551,65.5339,0.7
1552,49.8137,0.4
1553,80.9647,1
1554,86.0727,1
1555,57.821,0.9
1556,78.8128,1
1557,64.0229,0.8
1558,69.6227,1
1559,63.4899,0.6
1560,67.7876,0.9
1561,65.4256,0.8
1562,77.5782,1
1563,76.9685,1
1564,75.6678,1
1565,67.0133,1
1566,71.187,0.8
1567,66.274,1
1568,77.7403,1
1569,80.4503,1
1570,66.2873,0.8
1571,67.8107,0.7
1572,68.4722,0.7
1573,79.4185,1
1574,48.015,0.9
1575,76.6071,1
1576,76.9679,1
1577,81.098,1
1578,59.2897,0.9
1579,84.7501,1
1580,51.854,0.7
1581,62.8664,1
1582,61.3505,0.9
1583,69.6511,1
1584,60.6909,1
1585,63.8,0.7
1586,72.2825,0.8
1587,77.6616,1
1588,59.4001,0.9
1589,56.2589,0.8
1590,76.6157,1
1591,58.7491,0.9
1592,87.7747,1
1593,69.386,0.9
1594,83.4447,1
1595,65.8562,0.8
1596,73.7715,1
1597,77.3005,1
1598,67.0658,1
1599,68.6123,0.9
1600,60.9564,0.8
1601,58.8612,0.8
1602,79.1037,1
1603,72.4289,0.9
1604,67.909,0.8
1605,64.3382,0.9
1606,82.9624,1
1607,65.6177,0.8
1608,70.4139,0.8
1609,86.0174,1
1610,79.5554,1
1611,65.8003,0.8
1612,72.0879,0.9
1613,68.1428,0.8
1614,77.8715,1
1615,71.4313,1
1616,67.7067,0.8
1617,82.9781,1
1618,57.7113,0.8
1619,74.7545,0.9
1620,71.5332,1
1621,73.5632,1
1622,64.6503,1
1623,51.5382,0.9
1624,76.3347,1
1625,76.1731,1
1626,67.5033,0.9
1627,57.3942,0.8
1628,79.4008,1
1629,67.8754,0.9
1630,70.6534,1
1631,63.6371,0.9
1632,59.7199,1
1633,75.5694,1
1634,72.9143,1
1635,70.1427,1
1636,68.8932,1
1637,81.1801,1
1638,56.0352,0.8
1639,72.5818,1
1640,54.3158,0.9
1641,71.3063,1
1642,62.3951,0.9
1643,75.4994,0.8
1644,62.0212,0.9
1645,74.8875,0.9
1646,60.6996,1
1647,52.3103,0.8
1648,67.7438,1
1649,51.4612,0.7
1650,58.3591,0.9
1651,70.1804,1
1652,82.1001,0.9
1653,73.8488,1
1654,75.7723,1
1655,75.5735,1
1656,84.2939,1
1657,56.1462,0.3
1658,75.412,1
1659,48.9806,0.6
1660,79.6226,1
1661,74.0295,1
1662,60.463,1
1663,76.15,0.9
1664,51.7832,0.4
1665,55.3381,0.6
1666,61.5909,1
1667,59.2561,0.4
1668,70.4601,1
1669,75.2914,1
1670,78.9192,1
1671,71.824,1
1672,59.0696,0.1
1673,78.1217,0.8
1674,64.5651,0.7
1675,81.4347,1
1676,78.384,0.9
1677,65.4195,0.9
1678,73.1377,0.8
1679,57.0737,0.8
1680,61.1004,1
1681,71.9145,0.9
1682,73.1468,0.9
1683,71.2225,1
1684,57.6189,0.6
1685,62.6287,1
1686,71.7775,1
1687,81.775,1
1688,57.0942,0.9
1689,50.0387,0.9
1690,78.7804,1
1691,61.5957,0.5
1692,65.2533,0.9
1693,62.0855,0.8
1694,68.4561,1
1695,62.2842,0.7
1696,55.6012,0.8
1697,60.9988,0.7
1698,62.8642,1
1699,62.7006,1
1700,67.6668,0.9
1701,66.9482,0.9
1702,55.5978,0.5
1703,64.2775,0.5
1704,75.3754,0.9
1705,78.9709,0.8
1706,74.8213,0.9
1707,78.6823,1
1708,65.1005,0.9
1709,58.8427,0.8
1710,67.9703,0.7
1711,66.185,0.9
1712,76.3311,0.9
1713,75.6599,1
1714,79.7904,0.8
1715,60.8834,0.7
1716,63.2452,0.6
1717,63.9257,0.9
1718,68.7618,0.9
1719,60.337,0.9
1720,73.8123,0.7
1721,56.8502,0.9
1722,52.7994,0.9
1723,67.5883,0.7
1724,61.0726,0.8
1725,54.4184,0.7
1726,64.8911,1
1727,75.7143,1
1728,71.9,1
1729,67.0146,1
1730,70.9134,0.8
1731,69.263,0.7
1732,58.9202,0.6
1733,72.7586,0.9
1734,60.9722,1
1735,78.4053,1
1736,81.4025,1
1737,65.6918,0.9
1738,80.373,1
1739,64.8773,0.9
1740,75.0081,0.9
1741,72.4717,0.8
1742,75.4577,0.6
1743,70.437,0.7
1744,58.0776,0.9
1745,64.0025,0.8
1746,58.5446,0.5
1747,66.2782,0.8
1748,61.1848,0.9
1749,65.941,1
1750,58.9046,0.5
1751,72.9472,0.9
1752,68.3076,1
1753,55.576,0.4
1754,71.2708,0.9
1755,50.7015,0.7
1756,82.9807,1
1757,71.2087,1
1758,64.4099,0.8
1759,76.3509,1
1760,53.5286,0.7
1761,76.2645,1
1762,79.2183,1
1763,74.9876,1
1764,68.4803,0.5
1765,76.0194,0.8
1766,64.7909,0.8
1767,58.5759,0.7
1768,84.7296,1
1769,68.7366,0.9
1770,66.8378,1
1771,65.5257,0.7
1772,72.1914,1
1773,68.747,1
1774,63.1011,1
1775,69.4221,0.8
1776,76.5493,0.8
1777,70.9098,1
1778,60.3807,0.8
1779,76.0184,1
1780,66.7744,0.7
1781,61.5695,0.9
1782,77.821,1
1783,78.7171,1
1784,71.4767,1
1785,79.36,1
1786,72.1987,0.8
1787,71.4117,1
1788,65.6146,1
1789,67.772,1
1790,72.1253,1
1791,61.2258,0.7
1792,68.919,0.7
1793,68.8072,1
1794,81.5906,1
1795,64.602,0.7
1796,65.4894,0.8
1797,71.483,0.9
1798,82.9055,1
1799,67.4742,1
1800,70.3477,0.9
1801,77.7284,1
1802,69.2234,1
1803,79.5543,1
1804,66.0217,1
1805,52.1331,0.8
1806,81.985,1
1807,59.6807,0.7
1808,53.2391,0.7
1809,83.1417,1
1810,61.4122,0.4
1811,79.9696,1
1812,66.0549,0.9
1813,58.4098,0.7
1814,69.847,0.7
1815,79.7461,1
1816,73.5894,0.9
1817,59.5529,0.9
1818,52.9254,0.8
1819,60.8532,0.7
1820,68.7406,0.8
1821,67.1758,0.8
1822,62.728,0.8
1823,65.8013,0.6
1824,70.9496,0.8
1825,63.8626,1
1826,68.9284,0.9
1827,70.0249,0.9
1828,54.8049,0.8
1829,69.5782,1
1830,63.6674,0.9
1831,71.7842,1
1832,66.3318,0.9
1833,61.3599,0.8
1834,62.821,1
1835,58.9253,1
1836,62.6159,1
1837,68.6103,1
1838,61.6124,0.8
1839,84.8932,1
1840,72.8616,0.8
1841,60.2676,1
1842,80.0992,1
1843,51.3831,1
1844,63.7474,0.7
1845,65.161,1
1846,81.7915,1
1847,65.051,1
1848,50.7694,0.8
1849,64.7427,0.9
1850,72.8356,0.9
1851,78.4328,1
1852,75.4709,1
1853,67.401,0.9
1854,50.6869,0.8
1855,67.7391,0.7
1856,57.9496,0.6
1857,61.9776,0.6
1858,71.9075,0.9
1859,74.5476,0.9
1860,73.5009,0.9
1861,67.6156,1
1862,82.6006,0.9
1863,67.9441,0.7
1864,88.1904,1
1865,78.5037,1
1866,75.0908,1
1867,71.224,1
1868,77.9257,1
1869,71.9314,0.9
1870,79.5262,1
1871,81.9849,1
1872,78.7196,1
1873,75.2972,1
1874,76.1644,1
1875,85.0535,1
1876,75.137,0.9
1877,81.3216,1
1878,83.5875,1
1879,82.2714,1
1880,76.8336,1
1881,66.1902,0.9
1882,66.4185,0.8
1883,85.6228,1
1884,76.1025,0.9
1885,74.8369,1
1886,60.2264,0.8
1887,82.3596,1
1888,66.0402,1
1889,65.9273,1
1890,61.999,0.9
1891,72.5737,0.9
1892,68.3889,1
1893,74.439,0.6
1894,72.484,1
1895,70.0122,1
1896,62.1336,0.8
1897,62.6857,0.9
1898,66.8497,1
1899,65.2989,0.8
1900,58.8855,0.8
1901,87.9666,1
1902,84.6409,1
1903,70.2584,0.8
1904,67.4973,1
1905,67.4579,0.9
1906,67.9331,1
1907,85.0687,1
1908,82.2538,1
1909,72.9767,0.6
1910,59.604,1
1911,85.2735,1
1912,63.3357,1
1913,80.0403,1
1914,70.3611,1
1915,76.6912,1
1916,74.2667,1
1917,83.9981,1
1918,88.6312,1
1919,80.6589,1
1920,65.2723,0.7
1921,85.8179,1
1922,82.5383,1
1923,72.1582,1
1924,79.5629,1
1925,76.4417,1
1926,78.4851,1
1927,71.9705,1
1928,73.8351,1
1929,70.8554,1
1930,78.222,1
1931,69.7974,1
1932,65.505,1
1933,67.2077,1
1934,81.8175,1
1935,71.5854,0.9
1936,57.52,0.6
1937,74.5378,1
1938,83.6059,1
1939,62.185,1
1940,75.6734,1
1941,63.8,0.7
1942,87.3953,1
1943,69.5395,0.8
1944,80.0767,0.9
1945,80.7211,1
1946,78.9223,1
1947,81.464,1
1948,88.6666,1
1949,67.9381,1
1950,89.1661,1
1951,84.8549,1
1952,73.7674,1
1953,67.8598,0.9
1954,89.3866,1
1955,84.4533,1
1956,67.3974,0.9
1957,76.4573,0.9
1958,76.037,1
1959,73.839,1
1960,80.8961,1
1961,79.7092,1
1962,79.4305,1
1963,84.4767,1
1964,90.8208,1
1965,56.4686,0.6
1966,65.3689,1
1967,64.383,0.9
1968,68.23,1
1969,74.6561,1
1970,81.887,1
1971,78.2206,1
1972,75.4898,1
1973,65.0511,1
1974,67.7723,0.9
1975,82.7243,1
1976,57.5625,0.9
1977,83.0628,1
1978,82.2808,1
1979,87.3015,1
1980,66.7673,1
1981,65.7278,1
1982,83.7192,1
1983,47.912,0.7
1984,65.1781,1
1985,73.0765,1
1986,82.9334,1
1987,72.0433,1
1988,64.7695,0.7
1989,70.0926,0.8
1990,57.477,1
1991,77.7983,1
1992,81.3538,1
1993,84.4279,1
1994,74.8011,1
1995,55.4479,0.9
1996,71.8851,0.8
1997,63.8695,1
1998,81.5815,1
1999,69.2186,1
2000,67.4358,1
2001,79.2667,1
2002,64.571,1
2003,63.9425,0.9
2004,64.8295,0.8
2005,66.4028,1
2006,61.5202,0.9
2007,76.24,1
2008,78.1677,0.9
2009,70.8686,0.8
2010,75.3853,1
2011,63.8387,1
2012,59.8696,0.9
2013,77.9148,1
2014,67.4154,0.7
2015,71.669,1
2016,70.1482,1
2017,64.5891,0.9
2018,62.5847,0.9
2019,75.6076,1
2020,66.2201,1
2021,76.704,1
2022,63.2708,0.7
2023,59.8377,0.9
2024,69.2914,0.7
2025,62.2478,0.8
2026,84.6762,1
2027,85.3074,1
2028,68.9053,0.9
2029,61.9518,0.8
2030,68.3631,0.9
2031,70.0863,0.9
2032,74.3979,0.9
2033,80.326,1
2034,81.5067,1
2035,72.379,0.8
2036,78.3393,1
2037,69.4266,0.8
2038,62.2061,0.5
2039,62.2361,1
2040,60.9201,1
2041,62.4522,0.8
2042,56.5104,0.5
2043,57.8427,1
2044,66.1437,1
2045,63.2922,0.8
2046,74.6021,0.8
2047,82.2392,1
2048,56.5875,0.5
2049,68.2455,0.7
2050,44.296,1
2051,76.4804,1
2052,68.6945,1
2053,75.0403,1
2054,79.324,1
2055,69.0395,0.8
2056,70.9158,0.9
2057,64.817,0.8
2058,65.0566,0.9
2059,64.9414,1
2060,83.7875,1
2061,71.1259,1
2062,75.3235,1
2063,78.1572,1
2064,75.5851,1
2065,64.3298,0.9
2066,75.8956,1
2067,72.8215,1
2068,59.2449,0.8
2069,72.8002,1
2070,72.7142,0.9
2071,74.5664,1
2072,64.7415,0.8
2073,61.2992,0.3
2074,58.7013,1
2075,63.9671,1
2076,55.7682,0.8
2077,69.0487,0.8
2078,65.0952,0.9
2079,63.4612,1
2080,69.7862,0.7
2081,73.6761,1
2082,61.9505,1
2083,68.2256,1
2084,63.5392,0.9
2085,57.0796,0.9
2086,78.756,1
2087,60.6724,0.5
2088,69.1079,1
2089,75.1795,1
2090,69.7088,1
2091,87.9694,1
2092,74.9827,1
2093,72.0998,1
2094,68.0244,0.9
2095,56.7323,0.9
2096,71.2206,1
2097,69.5912,0.9
2098,62.7766,0.8
2099,66.6281,0.9
2100,59.0569,0.8
2101,66.4433,1
2102,57.1473,0.8
2103,68.2711,1
2104,85.7599,1
2105,54.1282,0.9
2106,83.2807,1
2107,71.9467,0.9
2108,71.0615,1
2109,62.813,1
2110,76.8017,0.6
2111,77.8791,0.9
2112,56.8719,0.8
2113,78.5769,1
2114,78.4978,1
2115,76.0467,1
2116,83.6916,1
2117,87.8542,1
2118,76.5818,1
2119,89.33,1
2120,79.6161,1
2121,79.6536,1
2122,72.8883,1
2123,73.7029,1
2124,87.3686,1
2125,82.4299,1
2126,83.807,1
2127,77.8697,1
2128,72.8214,1
2129,75.8246,1
2130,65.1583,1
2131,71.6406,1
2132,63.4196,0.9
2133,76.4769,0.9
2134,70.1701,1
2135,69.2911,1
2136,67.2892,0.7
2137,75.8987,1
2138,64.667,0.9
2139,75.3028,1
2140,70.9421,0.9
2141,56.7071,1
2142,64.1972,1
2143,69.8041,0.9
2144,64.9836,0.7
2145,69.8154,0.5
2146,66.5339,1
2147,79.7129,1
2148,63.0273,0.9
2149,74.0157,0.9
2150,71.4082,0.9
2151,50.9261,1
2152,64.2752,1
2153,75.5516,0.9
2154,76.3538,0.9
2155,69.6836,1
2156,61.5938,0.9
2157,66.2718,0.7
2158,72.0702,1
2159,57.2055,0.8
2160,70.6603,1
2161,83.6225,1
2162,77.1718,0.7
2163,83.1301,1
2164,62.5628,1
2165,65.8861,0.8
2166,68.3697,1
2167,62.1074,1
2168,79.0149,1
2169,65.2338,0.7
2170,68.0725,0.8
2171,85.7823,1
2172,86.7966,1
2173,55.9441,0.8
2174,82.1874,1
2175,71.895,1
2176,63.3716,0.9
2177,75.7153,1
2178,83.4215,1
2179,75.5888,0.9
2180,64.3549,0.9
2181,59.8591,0.8
2182,61.6224,0.8
2183,67.2296,1
2184,77.7486,1
2185,69.2917,0.8
2186,75.4419,1
2187,77.5649,1
2188,83.8747,0.8
2189,82.135,0.9
2190,69.2982,0.7
2191,68.5192,1
2192,84.4264,1
2193,74.3019,1
2194,74.2855,1
2195,78.0639,1
2196,76.6982,1
2197,55.2974,1
2198,70.648,1
2199,77.2273,0.9
2200,75.8019,0.9
2201,75.2774,0.9
2202,80.9412,1
2203,71.6714,1
2204,81.6159,1
2205,63.4426,1
2206,83.5978,0.8
2207,76.2517,1
2208,62.4444,0.9
2209,72.4879,1
2210,67.9058,0.9
2211,66.9526,1
2212,81.1587,1
2213,79.4662,1
2214,84.3741,1
2215,74.1631,1
2216,86.0601,1
2217,73.7318,0.9
2218,66.152,1
2219,72.9692,1
2220,81.874,0.9
2221,80.6861,1
2222,86.5028,1
2223,59.5542,0.8
2224,79.4613,1
2225,65.4783,1
2226,74.4398,1
2227,80.9831,1
2228,69.0756,1
2229,75.0016,1
2230,84.3039,1
2231,68.3242,1
2232,60.6216,1
2233,84.6035,1
2234,76.3179,1
2235,66.837,0.8
2236,58.7107,0.6
2237,64.3886,0.9
2238,68.7989,1
2239,58.1974,0.9
2240,70.563,1
2241,74.6592,0.8
2242,56.8588,0.8
2243,82.2733,1
2244,75.477,0.8
2245,84.9622,1
2246,83.8993,1
2247,84.1078,1
2248,70.6227,1
2249,88.6471,1
2250,76.9661,0.9
2251,82.3459,1
2252,79.5425,1
2253,82.7961,1
2254,76.3731,0.7
2255,67.7589,0.8
2256,62.8407,0.8
2257,74.3878,1
2258,65.255,0.9
2259,77.1119,1
2260,64.4124,1
2261,69.4579,1
2262,66.6303,0.9
2263,65.9909,1
2264,55.5837,0.9
2265,65.1482,1
2266,77.833,0.9
2267,59.7836,0.8
2268,58.8001,0.8
2269,64.827,0.4
2270,63.8034,0.7
2271,62.6262,0.7
2272,84.413,1
2273,72.3753,1
2274,68.6662,1
2275,57.7035,0.9
2276,77.4633,1
2277,71.191,0.8
2278,75.941,1
2279,82.0912,1
2280,67.323,0.9
2281,66.2394,0.7
2282,64.2967,0.9
2283,57.4347,0.8
2284,61.8496,0.9
2285,78.6533,0.9
2286,80.6882,1
2287,56.2814,1
2288,61.0136,0.9
2289,56.6437,0.5
2290,62.5732,0.9
2291,63.549,0.8
2292,85.1099,1
2293,79.4358,0.9
2294,61.4824,0.9
2295,63.5924,0.7
2296,76.8819,1
2297,69.5814,0.9
2298,64.3048,0.4
2299,65.4627,0.9
2300,56.64,0.6
2301,69.6641,0.9
2302,85.5846,1
2303,71.0893,0.9
2304,68.1469,0.8
2305,63.3638,0.9
2306,74.1871,1
2307,76.6652,1
2308,74.2356,1
2309,77.1583,1
2310,79.7637,1
2311,75.6154,0.4
2312,70.2449,0.9
2313,67.8251,1
2314,81.4749,1
2315,83.5717,1
2316,64.9151,0.9
2317,72.191,1
2318,79.7097,1
2319,57.5518,0.6
2320,69.982,0.8
2321,57.6632,0.9
2322,80.2522,1
2323,73.0769,1
2324,64.2529,1
2325,73.634,0.8
2326,64.0385,0.7
2327,82.0057,1
2328,60.7729,0.9
2329,67.0876,1
2330,61.6911,1
2331,67.6415,0.8
2332,63.7993,0.6
2333,56.9043,0.9
2334,67.0829,0.8
2335,73.5992,1
2336,68.2774,0.6
2337,67.7981,0.9
2338,65.7895,1
2339,84.1272,1
2340,75.2023,1
2341,80.7842,1
2342,77.9072,1
2343,66.1898,0.9
2344,76.4204,1
2345,85.1305,1
2346,72.0036,0.9
2347,72.4788,1
2348,69.0281,1
2349,73.891,1
2350,75.3228,1
2351,76.1172,1
2352,56.8301,0.9
2353,73.2227,0.9
2354,66.1579,0.8
2355,75.7692,1
2356,64.7055,1
2357,72.6866,1
2358,71.0297,1
2359,76.772,0.9
2360,64.6245,1
2361,67.0994,0.9
2362,69.6803,1
2363,71.6208,1
2364,77.3647,1
2365,55.2996,1
2366,73.7794,1
2367,80.0545,1
2368,75.0175,0.7
2369,66.9035,1
2370,70.8816,1
2371,62.9474,0.6
2372,63.8259,0.9
2373,76.3866,0.9
2374,72.5096,1
2375,78.1286,1
2376,70.3792,0.9
2377,72.2864,0.9
2378,77.3121,0.8
2379,55.1721,0.8
2380,78.4738,1
2381,66.4098,0.9
2382,65.5249,0.9
2383,77.4877,1
2384,68.7156,0.9
2385,68.724,0.9
2386,80.2932,0.9
2387,77.3178,1
2388,79.3399,1
2389,62.3871,0.9
2390,79.9222,0.9
2391,76.6571,1
2392,72.0142,1
2393,87.968,1
2394,85.3933,1
2395,67.596,1
2396,68.0448,0.8
2397,59.7754,0.6
2398,75.468,0.8
2399,76.0386,1
2400,73.8849,1
2401,68.53,1
2402,68.0739,0.9
2403,71.4723,0.9
2404,58.19,0.9
2405,72.3813,1
2406,70.2061,1
2407,73.6542,0.8
2408,82.3349,1
2409,75.3995,1
2410,61.2871,0.8
2411,48.7701,0.8
2412,73.2383,0.9
2413,76.7588,0.9
2414,86.6539,1
2415,71.8345,1
2416,48.2901,0.7
2417,65.4422,0.7
2418,77.1629,1
2419,60.9311,1
2420,68.897,0.8
2421,62.4139,0.8
2422,55.9392,1
2423,76.1543,0.9
2424,66.8328,1
2425,63.3771,0.5
2426,56.6556,0.6
2427,75.7175,1
2428,73.9861,0.9
2429,84.9061,1
2430,83.577,1
2431,70.884,1
2432,69.709,1
2433,68.7254,0.9
2434,71.4322,1
2435,72.6967,1
2436,77.3529,1
2437,56.9752,0.9
2438,76.8395,1
2439,78.8994,1
2440,73.1714,1
2441,71.1306,0.9
2442,78.8344,0.9
2443,83.3426,1
2444,75.533,1
2445,75.1136,1
2446,66.881,0.9
2447,82.3966,1
2448,78.0943,1
2449,60.1959,1
2450,66.8121,0.6
2451,71.0696,0.9
2452,68.7146,0.8
2453,51.0749,0.9
2454,76.2916,1
2455,66.3526,0.9
2456,73.4696,0.9
2457,64.029,0.5
2458,53.8764,0.9
2459,72.7787,1
2460,74.0092,1
2461,72.8542,0.9
2462,75.9924,0.9
2463,55.3836,0.7
2464,68.3143,0.9
2465,79.5406,0.9
2466,87.6177,1
2467,74.2326,0.9
2468,67.86,0.9
2469,70.9087,1
2470,79.5548,0.9
2471,70.502,1
2472,76.715,1
2473,74.1644,1
2474,70.0824,0.9
2475,84.3761,1
2476,58.8453,0.8
2477,78.7644,1
2478,62.3052,1
2479,57.874,1
2480,64.3919,0.7
2481,79.8154,1
2482,75.16,0.9
2483,68.4167,0.8
2484,79.8975,1
2485,71.1653,0.8
2486,86.325,1
2487,81.9371,1
2488,67.7758,1
2489,62.3462,0.7
2490,55.5848,0.7
2491,76.4016,1
2492,65.7265,1
2493,78.8515,1
2494,73.0775,0.9
2495,59.9333,0.7
2496,61.7014,1
2497,76.276,1
2498,64.3709,1
2499,79.327,1
2500,62.8354,0.9
2501,56.9249,0.9
2502,62.9633,0.7
2503,58.0287,1
2504,73.0748,1
2505,70.4737,0.9
2506,79.3217,1
2507,54.9457,0.8
2508,76.9782,1
2509,85.7934,1
2510,72.5704,1
2511,73.6545,0.9
2512,75.0714,1
2513,61.656,0.9
2514,70.4358,0.9
2515,83.4899,0.8
2516,68.1833,0.8
2517,49.4345,0.7
2518,69.6482,1
2519,85.9455,1
2520,71.4179,1
2521,67.1496,0.8
2522,79.9678,1
2523,66.8372,1
2524,83.9774,1
2525,67.3199,1
2526,61.9489,1
2527,63.9505,0.7
2528,70.921,1
2529,70.9043,1
2530,62.2504,0.6
2531,72.9095,0.9
2532,74.4368,1
2533,61.4968,0.9
2534,65.4331,0.9
2535,76.386,1
2536,55.8386,1
2537,82.2333,1
2538,72.7173,1
2539,64.8785,0.7
2540,76.8985,1
2541,74.3196,1
2542,71.5479,0.9
2543,72.1264,1
2544,80.4336,0.9
2545,71.7394,1
2546,71.3709,0.8
2547,61.7058,1
2548,84.828,0.9
2549,87.1935,1
2550,69.9925,0.9
2551,73.2922,1
2552,77.4307,1
2553,71.6647,1
2554,75.9414,1
2555,79.583,1
2556,67.2127,1
2557,79.1868,1
2558,72.1784,1
2559,61.6379,0.9
2560,74.372,1
2561,67.2951,0.9
2562,62.2462,0.9
2563,58.7867,0.9
2564,65.1217,0.9
2565,76.1285,1
2566,68.6095,1
2567,84.5407,1
2568,65.9583,0.9
2569,76.3769,1
2570,73.8784,1
2571,62.8395,1
2572,76.5177,1
2573,70.5531,0.9
2574,58.1483,0.9
2575,80.5989,1
2576,64.178,1
2577,60.0101,1
2578,71.6123,1
2579,64.4113,0.9
2580,83.582,1
2581,86.4846,1
2582,76.6819,1
2583,56.0833,0.9
2584,80.1953,1
2585,69.0515,1
2586,66.0116,0.8
2587,79.9956,1
2588,81.3395,1
2589,59.1454,0.8
2590,74.9949,1
2591,79.6986,1
2592,81.2931,1
2593,74.0826,0.9
2594,84.6522,1
2595,72.1017,0.9
2596,79.2839,1
2597,76.6014,1
2598,72.8626,0.8
2599,76.2161,1
2600,73.951,0.9
2601,74.896,0.9
2602,80.7033,1
2603,76.8359,1
2604,76.0633,1
2605,66.3032,0.9
2606,69.5789,1
2607,61.0677,1
2608,79.4243,1
2609,77.5701,1
2610,69.7453,0.8
2611,59.9446,0.8
2612,75.8046,0.9
2613,76.8668,0.7
2614,76.4574,1
2615,71.6459,0.9
2616,75.0875,1
2617,79.2013,1
2618,76.1438,1
2619,77.988,1
2620,51.6953,0.9
2621,69.2724,0.9
2622,72.6415,0.9
2623,77.7929,1
2624,63.0595,1
2625,67.5257,1
2626,80.1358,1
2627,64.8251,0.8
2628,63.7093,1
2629,71.018,0.8
2630,70.2825,0.9
2631,65.8368,0.9
2632,74.7798,1
2633,62.5157,0.6
2634,72.4897,1
2635,66.4399,1
2636,80.3037,1
2637,60.0318,0.8
2638,68.3192,1
2639,70.6857,1
2640,72.0674,1
2641,71.6924,0.9
2642,68.0366,1
2643,73.5078,0.9
2644,75.7517,1
2645,75.6563,1
2646,85.7628,1
2647,64.6198,1
2648,58.8638,0.7
2649,69.5713,0.6
2650,69.6968,0.9
2651,65.0591,0.8
2652,63.2771,0.8
2653,82.275,1
2654,67.8968,1
2655,72.547,1
2656,75.017,0.9
2657,66.9355,1
2658,58.5481,0.8
2659,61.8212,0.9
2660,84.2964,1
2661,70.9208,0.9
2662,79.1079,1
2663,73.0141,0.7
2664,80.9325,1
2665,50.7392,1
2666,65.0575,1
2667,73.8228,1
2668,67.3329,1
2669,82.923,1
2670,71.3148,0.9
2671,63.1627,0.6
2672,68.9704,1
2673,63.6529,0.9
2674,74.7401,1
2675,60.5911,1
2676,70.0961,1
2677,65.6611,0.7
2678,64.2813,1
2679,69.7903,0.9
2680,62.0931,0.8
2681,55.0573,1
2682,59.2846,0.8
2683,68.3678,0.9
2684,48.9318,1
2685,70.4236,0.9
2686,73.5793,0.7
2687,70.4903,0.9
2688,64.5891,0.9
2689,67.6299,0.7
2690,67.665,1
