query_id,score,recall
1271,51.3028,0.36
1272,58.6155,0.48
1273,80.0299,0.98
1274,60.8713,0.52
1275,44.7025,0.22
1276,65.2785,0.7
1277,47.5338,0.98
1278,39.9804,0.06
1279,67.3902,0.78
1280,49.0834,0.62
1281,37.9613,0.1
1282,46.6942,0.62
1283,74.9199,0.98
1284,57.0022,0.54
1285,54.1296,0.38
1286,72.9165,0.94
1287,47.6628,0.88
1288,69.1967,0.92
1289,73.7266,0.82
1290,32.8498,0.22
1291,53.8456,0.66
1292,47.1935,0.4
1293,43.0471,0.22
1294,79.1184,0.94
1295,60.3841,0.46
1296,68.1857,0.64
1297,64.8213,0.8
1298,56.1957,0.3
1299,61.7257,0.62
1300,59.0069,0.38
1301,86.76,1
1302,58.4894,0.5
1303,54.1363,0.42
1304,69.429,0.7
1305,76.1656,0.84
1306,54.9665,0.18
1307,48.1146,0.4
1308,47.6126,0.1
1309,83.6255,0.98
1310,66.7268,0.78
1311,83.9415,1
1312,49.3187,0.1
1313,70.922,0.82
1314,68.216,0.94
1315,75.3754,1
1316,55.0909,0.64
1317,77.5382,0.82
1318,43.3676,0.62
1319,52.2895,0.12
1320,50.5354,0.02
1321,74.288,0.62
1322,54.1506,0.94
1323,58.2288,0.66
1324,37.1105,0.28
1325,49.5823,0.8
1326,72.8257,0.82
1327,52.1228,0.32
1328,65.0429,0.78
1329,68.4308,0.8
1330,60.6836,0.36
1331,86.4179,1
1332,67.8478,0.64
1333,48.4939,0.22
1334,78.4042,0.98
1335,83.7192,0.94
1336,65.443,0.72
1337,49.6228,0.36
1338,83.0473,1
1339,64.0524,0.94
1340,76.0842,0.8
1341,89.3881,0.94
1342,50.9867,0.68
1343,35.4045,0.72
1344,55.2545,0.76
1345,74.9468,0.94
1346,80.8181,1
1347,44.1745,0.32
1348,83.6694,1
1349,61.704,0.92
1350,54.3093,0.1
1351,88.4028,0.94
1352,77.4498,0.96
1353,37.7336,0.28
1354,83.4757,0.96
1355,46.878,0.28
1356,47.7468,0.34
1357,48.2255,0.52
1358,82.0856,0.8
1359,61.27,0.48
1360,70.6437,0.68
1361,57.2071,0.92
1362,53.4352,0.64
1363,48.7271,0.18
1364,69.9141,0.82
1365,48.4652,0.06
1366,58.5311,0.52
1367,45.1197,0
1368,47.3749,0.14
1369,71.4716,0.92
1370,41.109,0.04
1371,74.3968,0.86
1372,50.9954,0.42
1373,46.4229,0.64
1374,58.7896,0.32
1375,51.7457,0.68
1376,68.4118,0.5
1377,82.2528,0.84
1378,56.1893,0.52
1379,78.7747,0.96
1380,67.7841,0.74
1381,50.7345,0.14
1382,66.0782,0.46
1383,60.0279,0.58
1384,89.7151,1
1385,49.8995,0.7
1386,76.0137,0.74
1387,60.9022,0.62
1388,57.6914,0.54
1389,70.8715,0.88
1390,52.9833,0.18
1391,81.3307,0.86
1392,63.5161,0.4
1393,77.4819,0.88
1394,48.7529,0.16
1395,81.3547,1
1396,59.0711,0.82
1397,81.1708,0.92
1398,57.9371,0.24
1399,79.3558,0.8
1400,70.1256,0.76
1401,50.108,0.02
1402,36.3795,0.7
1403,69.2334,0.88
1404,45.2479,0.12
1405,64.7857,0.76
1406,50.4185,0.76
1407,71.2343,0.66
1408,80.3603,0.94
1409,80.4991,1
1410,46.8443,0.34
1411,59.8137,0.68
1412,61.2826,0.86
1413,57.3577,0.82
1414,51.5386,0.2
1415,41.5648,0.26
1416,37.1123,0.3
1417,78.5195,0.82
1418,63.7583,0.5
1419,84.4562,0.96
1420,44.0173,0.08
1421,45.8983,0.18
1422,61.5822,0.86
1423,89.4874,0.98
1424,53.2181,0.7
1425,70.8458,1
1426,65.9716,0.02
1427,46.0376,0.28
1428,77.8662,0.84
1429,52.0505,0.16
1430,66.6189,0.76
1431,76.8988,0.98
1432,72.9199,0.86
1433,47.7652,0.06
1434,68.1716,0.68
1435,80.3283,0.84
1436,88.0841,1
1437,62.6748,0.64
1438,72.5379,0.7
1439,83.2389,0.74
1440,75.9703,0.28
1441,34.8672,0.3
1442,63.2679,0.76
1443,58.0036,0.76
1444,83.4217,0.98
1445,69.9276,0.78
1446,70.5693,0.7
1447,28.0502,0.4
1448,66.1997,0.6
1449,76.1041,0.96
1450,66.3655,0.64
1451,62.0239,0.7
1452,68.2818,0.84
1453,56.2044,0.76
1454,55.7467,0.6
1455,69.7451,0.9
1456,64.5045,0.86
1457,45.387,0.62
1458,54.0126,0.82
1459,50.7931,0.68
1460,50.502,0.08
1461,70.1708,0.8
1462,32.3942,0.42
1463,84.2094,0.98
1464,78.4431,0.9
1465,57.9069,0.08
1466,62.7414,0.72
1467,55.5066,0.14
1468,77.1218,0.96
1469,44.8855,0.08
1470,44.8666,0.1
1471,72.5171,0.86
1472,53.9096,0.22
1473,50.8665,0.76
1474,67.4334,0.7
1475,79.8181,0.92
1476,80.3076,0.98
1477,56.3622,0.9
1478,73.8544,0.74
1479,84.2566,0.96
1480,59.9557,0.46
1481,47.5953,0.42
1482,89.2821,1
1483,42.9774,0.46
1484,62.986,0.3
1485,64.3666,0.38
1486,70.3594,0.8
1487,55.9879,0.8
1488,63.167,0.46
1489,72.091,0.56
1490,56.2024,0.22
1491,61.4873,0.7
1492,61.1045,0.6
1493,69.5352,0.64
1494,61.9631,0.68
1495,88.3226,1
1496,62.9973,0.68
1497,57.4212,0.58
1498,50.669,0.82
1499,42.064,0.2
1500,70.42,0.9
1501,43.8538,0.08
1502,59.8817,0.54
1503,48.2624,0.58
1504,49.4619,0.26
1505,72.0823,0.86
1506,45.9449,0.72
1507,37.499,0.34
1508,48.5303,0.18
1509,51.4208,0.4
1510,77.8161,0.76
1511,49.3315,0.64
1512,80.4928,0.98
1513,68.1664,0.94
1514,64.964,0.72
1515,65.2642,0.68
1516,83.7267,1
1517,55.8377,0.36
1518,53.3984,0.46
1519,62.048,0.6
1520,60.0857,0.9
1521,66.0971,0.92
1522,57.204,0.52
1523,52.0482,0.46
1524,75.3233,0.98
1525,53.8212,0.2
1526,60.6132,0.5
1527,64.0855,0.44
1528,78.2464,0.98
1529,78.367,0.92
1530,47.7828,0.28
1531,72.7097,0.8
1532,85.391,0.98
1533,60.2133,0.74
1534,53.161,0.4
1535,43.4418,0.64
1536,37.2067,0.3
1537,42.2928,0.12
1538,62.9595,0.78
1539,43.0616,0.2
1540,79.179,1
1541,48.4044,0.32
1542,79.3908,0.9
1543,52.1072,0.9
1544,65.4925,0.94
1545,75.2381,0.98
1546,77.0426,0.8
1547,70.035,0.64
1548,80.8875,0.98
1549,50.8939,0.42
1550,71.9858,0.8
1551,68.6185,0.84
1552,65.3692,0.48
1553,40.5481,0.2
1554,62.7806,0.78
1555,87.1241,0.98
1556,76.3904,0.94
1557,74.8764,0.94
1558,42.5968,0.1
1559,57.7797,0.72
1560,47.2501,0.06
1561,81.4381,0.82
1562,62.7089,0.88
1563,40.6985,0
1564,61.8537,0
1565,53.6348,0.14
1566,51.1664,0.66
1567,52.6202,0.82
1568,82.3027,0.98
1569,35.7839,0.82
1570,58.8391,0.6
1571,84.5662,1
1572,74.313,0.44
1573,76.7003,0.82
1574,79.4372,0.9
1575,87.3791,1
1576,84.4131,0.82
1577,79.4807,0.94
1578,78.7626,0.68
1579,42.7613,0.7
1580,44.4037,0.54
1581,31.2135,0.84
1582,79.4149,0.96
1583,85.8935,1
1584,61.6311,0.76
1585,69.8261,0.86
1586,78.9212,0.78
1587,13.0084,1
1588,76.856,0.96
1589,52.1571,0.42
1590,54.6926,0.42
1591,68.9944,0.68
1592,51.0686,0.6
1593,85.8372,0.98
1594,50.4666,0.22
1595,69.9812,0.66
1596,62.2992,0.7
1597,55.9093,0.68
1598,43.5762,0.4
1599,47.7094,0.2
1600,57.6376,0.84
1601,45.0312,0.52
1602,59.069,0.66
1603,73.4667,0.96
1604,53.0874,0.7
1605,50.5262,0.38
1606,87.2768,1
1607,55.9642,0.32
1608,36.5659,0.28
1609,85.0082,0.94
1610,48.7643,0.42
1611,84.8002,0.9
1612,71.6458,1
1613,61.1598,0.62
1614,45.6822,0.62
1615,83.3601,0.96
1616,57.3445,0.9
1617,52.1938,0.76
1618,83.7145,0.98
1619,55.4294,0.24
1620,78.1375,0.88
1621,47.9343,0.26
1622,78.4215,0.86
1623,63.6512,0.12
1624,44.6519,0.38
1625,74.8551,0.94
1626,88.3951,1
1627,69.0865,0.92
1628,58.261,0.36
1629,66.3462,0.74
1630,76.4711,0.94
1631,75.597,0.88
1632,83.8404,0.96
1633,44.5377,0.44
1634,76.2941,0.88
1635,64.7787,0.5
1636,41.3181,0.7
1637,78.4214,0.96
1638,71.6806,0.86
1639,52.3737,0.52
1640,84.7608,1
1641,56.8162,0.38
1642,82.3213,0.98
1643,53.9404,0.54
1644,66.6523,0.68
1645,82.6005,0.96
1646,54.8273,0.56
1647,53.2804,0.5
1648,85.4133,1
1649,45.353,0.56
1650,83.0983,0.98
1651,83.9439,0.98
1652,66.6453,0.96
1653,67.224,0.9
1654,49.1142,0.7
1655,81.2568,1
1656,66.3518,0.74
1657,59.1511,0.26
1658,46.3386,0.2
1659,57.3089,0.56
1660,40.4534,0.2
1661,72.0638,0.36
1662,80.8532,0.92
1663,46.9647,0.22
1664,60.3165,0.56
1665,78.7414,1
1666,83.6756,1
1667,74.1074,0.88
1668,69.913,0.82
1669,53.5119,0.44
1670,53.67,0.12
1671,59.5704,0.02
1672,50.1742,0.52
1673,54.4014,0.08
1674,48.7792,0.64
1675,36.6908,0.4
1676,58.1567,0.38
1677,59.8211,0.78
1678,63.0406,0.64
1679,67.9136,0.84
1680,85.027,0.96
1681,59.0586,0.62
1682,80.7407,0.92
1683,51.7221,0.18
1684,58.8644,0.42
1685,57.61,0.38
1686,69.6335,1
1687,78.8806,0.88
1688,51.3257,0.2
1689,48.9459,0.26
1690,55.2607,0.68
1691,76.3899,0.76
1692,60.9293,0.5
1693,78.3548,1
1694,47.4509,0.38
1695,63.3447,0.5
1696,44.775,0.84
1697,78.5061,0.68
1698,74.1364,0.94
1699,76.9075,1
1700,58.5945,0.5
1701,63.2132,0.58
1702,40.9416,0.3
1703,42.412,0.06
1704,46.5948,0.98
1705,59.7387,0.88
1706,61.1798,0.38
1707,55.317,0.4
1708,71.7102,0.96
1709,65.7646,0.64
1710,68.6631,1
1711,40.426,0.08
1712,78.9534,0.92
1713,71.5954,0.56
1714,52.3731,0.8
1715,50.3485,0.46
1716,57.1529,0.42
1717,77.602,0.9
1718,38.873,0.28
1719,74.9382,0.78
1720,78.6426,0.94
1721,70.3542,0.92
1722,82.3102,1
1723,40.7628,0.34
1724,76.6198,0.88
1725,59.0413,0.82
1726,49.0871,0.16
1727,74.47,1
1728,47.8644,0.2
1729,75.5251,0.78
1730,43.2822,0.28
1731,76.795,0.96
1732,84.8303,0.92
1733,66.7141,0.76
1734,66.264,0.82
1735,55.3804,0.6
1736,59.4352,0.22
1737,54.7567,0.36
1738,75.9615,0.86
1739,64.0723,0.8
1740,49.0404,0.3
1741,53.0044,0.42
1742,71.374,0.94
1743,55.9252,0.12
1744,28.0978,0.48
1745,58.914,0.8
1746,63.0886,0.82
1747,85.3534,1
1748,53.6812,0.74
1749,60.3316,0.88
1750,56.669,0.28
1751,36.83,0.4
1752,67.6589,0.86
1753,50.7544,0.9
1754,61.0288,0.4
1755,80.1826,0.98
1756,53.3673,0.4
1757,66.5023,0.7
1758,77.2468,0.8
1759,84.7334,0.96
1760,83.5633,0.8
1761,42.028,0.04
1762,59.5895,0.5
1763,46.0777,0.54
1764,66.186,0.88
1765,68.4487,0.72
1766,73.6657,0.92
1767,78.6243,0.98
1768,56.0485,0.64
1769,50.8875,0.3
1770,64.0639,0.78
1771,45.4325,0.4
1772,68.0015,0.82
1773,69.7414,0.8
1774,40.4589,0.44
1775,53.5839,0.36
1776,63.3908,0.84
1777,78.5297,0.82
1778,73.383,0.74
1779,68.072,0.72
1780,64.7941,0.76
1781,45.2995,0.18
1782,58.0554,0.36
1783,74.5029,0.78
1784,59.6563,0.6
1785,53.5425,0.46
1786,74.2266,0.88
1787,50.2246,0
1788,77.7965,0.96
1789,66.3928,0.66
1790,52.9051,0.14
1791,52.1489,0.22
1792,73.6591,0.66
1793,39.3107,0.14
1794,50.9465,0.28
1795,41.9111,0.46
1796,72.6473,0.94
1797,81.3522,0.96
1798,46.7413,0.24
1799,56.4805,0.2
1800,62.6094,0.8
1801,58.2804,0.08
1802,52.3702,0.32
1803,66.1224,0.92
1804,72.2262,0.84
1805,84.5802,0.92
1806,59.5185,0.46
1807,64.7419,0.76
1808,63.1217,0.58
1809,57.3772,0.5
1810,43.9994,0.12
1811,45.9673,0.26
1812,50.1355,0.44
1813,83.4425,0.94
1814,78.7574,0.96
1815,60.4888,0.1
1816,50.2172,0.94
1817,43.3094,0.42
1818,65.4239,0.84
1819,70.9325,0.96
1820,56.7341,0.2
1821,75.6215,0.98
1822,50.8152,0.08
1823,74.1069,0.96
1824,87.0742,0.8
1825,71.0438,0.82
1826,30.8293,0.5
1827,55.6291,0.52
1828,46.5145,0.36
1829,62.152,0.76
1830,62.2511,0.42
1831,88.7766,1
1832,54.6026,0.68
1833,67.2758,0.6
1834,67.6866,0.82
1835,84.3192,1
1836,84.7217,0.96
1837,85.3527,0.96
1838,74.0837,0.74
1839,55.3353,0.7
1840,48.377,0.7
1841,49.9768,0.74
1842,75.3356,0.8
1843,52.8958,0.46
1844,73.3096,0.8
1845,41.83,0.16
1846,56.9695,0.34
1847,51.5281,0.14
1848,75.7935,0.98
1849,41.8769,0.5
1850,83.4362,0.96
1851,46.8873,0.36
1852,55.911,0.62
1853,75.3555,0.94
1854,83.2171,1
1855,71.2923,0.78
1856,59.8758,0.62
1857,47.3033,0.28
1858,70.2696,0.98
1859,76.542,0.98
1860,72.8256,0.96
1861,68.4724,0.6
1862,56.0447,0.12
1863,65.376,0.84
1864,53.1879,0.1
1865,43.5371,0.42
1866,63.6645,0.76
1867,61.9739,0.3
1868,86.0005,1
1869,52.0219,0.36
1870,59.7242,0.72
1871,50.2598,0.28
1872,51.3364,0.1
1873,83.2001,1
1874,51.6467,0.68
1875,81.3322,0.94
1876,67.6216,0.62
1877,64.9315,0.26
1878,70.988,0.82
1879,82.875,0.98
1880,40.1807,0.36
1881,57.2318,0.16
1882,55.3382,0.16
1883,56.4047,0.36
1884,68.3135,0.3
1885,81.0844,0.96
1886,54.9996,0.62
1887,41.4117,0.18
1888,51.1499,0.42
1889,71.4939,0.92
1890,66.1693,0.58
1891,51.4184,0.3
1892,53.4642,0.16
1893,84.7,0.94
1894,65.7604,0.88
1895,78.7711,0.96
1896,51.2578,0.64
1897,47.4316,0.58
1898,74.5357,0.94
1899,83.9811,0.98
1900,41.4227,0.12
1901,62.6346,0.8
1902,52.9556,0.5
1903,60.3223,0.88
1904,80.281,0.9
1905,54.8219,0.5
1906,40.0155,0.14
1907,61.8221,0.86
1908,50.6621,0.98
1909,53.7971,0.02
1910,48.3001,0.4
1911,68.4657,0.92
1912,74.1101,0.82
1913,61.8566,0.84
1914,54.104,0.26
1915,54.729,0.56
1916,51.3766,0.06
1917,81.8471,0.92
1918,52.4785,0.16
1919,39.482,0.14
1920,84.5406,0.94
1921,80.0024,0.76
1922,70.7012,0.74
1923,78.3171,0.46
1924,84.9241,0.96
1925,76.1717,0.96
1926,45.9654,0.12
1927,40.924,0.24
1928,81.7918,0.92
1929,57.8847,0.74
1930,59.2151,0.3
1931,59.8156,0.9
1932,51.4926,0.28
1933,78.5076,0.9
1934,38.8404,0.2
1935,49.7107,0.42
1936,50.305,0.18
1937,68.6647,0.72
1938,40.7901,0.2
1939,82.332,0.78
1940,59.1766,0.6
1941,61.6833,0.54
1942,50.2747,0.54
1943,67.7199,0.84
1944,74.4267,0.96
1945,79.2766,0.9
1946,74.3556,0.84
1947,85.5149,1
1948,71.0062,0.78
1949,84.8129,0.92
1950,63.8395,0.7
1951,50.3707,0.52
1952,51.6022,0.72
1953,43.9525,0.42
1954,84.0002,0.98
1955,61.1872,0.8
1956,84.6559,0.92
1957,65.9556,0.88
1958,73.218,1
1959,80.1437,1
1960,85.6491,0.98
1961,79.6588,0.9
1962,65.1823,0.92
1963,65.4747,0.62
1964,53.5712,0.68
1965,52.8129,0.7
1966,56.111,0.28
1967,46.6987,0.4
1968,71.6009,0.68
1969,53.3937,0.92
1970,65.1008,0.58
1971,82.1614,0.98
1972,69.7541,0.76
1973,43.2522,0.2
1974,58.4631,0.4
1975,43.5447,0.52
1976,60.3642,0.34
1977,52.9055,0.38
1978,82.9252,1
1979,54.093,0.78
1980,67.1687,0.62
1981,51.5457,0.42
1982,76.238,0.96
1983,66.8322,0.42
1984,55.4621,0.32
1985,64.7633,0.88
1986,69.9147,0.92
1987,90.3246,0.98
1988,64.4149,0.86
1989,80.7478,0.92
1990,43.4432,0.48
1991,72.1194,0.82
1992,57.1307,0.22
1993,55.351,0.5
1994,55.6462,0.52
1995,55.3096,0.42
1996,52.4757,0.98
1997,57.8759,0.52
1998,47.8654,0.34
1999,55.5357,0.46
2000,81.4872,0.94
2001,55.5964,0.52
2002,74.8832,0.84
2003,77.8022,0.9
2004,51.4941,0.36
2005,54.2354,0.3
2006,63.5158,0.76
2007,63.3861,0.78
2008,77.6618,0.98
2009,82.7753,0.96
2010,68.3956,0.92
2011,75.3659,0.64
2012,87.7479,0.88
2013,54.8119,0.5
2014,82.8389,1
2015,48.6776,0.7
2016,78.0491,0.72
2017,63.3136,0.62
2018,77.2101,0.84
2019,45.2796,0.54
2020,75.2952,0.94
2021,63.3744,0.94
2022,46.6034,0.14
2023,41.457,0.78
2024,78.6072,0.92
2025,78.1617,0.96
2026,57.2559,0.44
2027,41.525,0.2
2028,73.4481,0.94
2029,55.0874,0.16
2030,53.0211,0.36
2031,55.3835,0.66
2032,36.7472,0.26
2033,53.6614,0.42
2034,73.7198,0.66
2035,81.2258,0.98
2036,56.1131,0.74
2037,80.4072,1
2038,59.1212,0.78
2039,79.2219,1
2040,46.2998,0.24
2041,50.5477,0.54
2042,50.9957,0.1
2043,48.1064,0.54
2044,45.3961,0.16
2045,63.0381,0.5
2046,45.96,0.18
2047,48.5681,0.5
2048,78.6386,1
2049,56.9266,0.54
2050,56.3873,0.28
2051,83.9592,0.96
2052,74.465,0.58
2053,65.3054,0.92
2054,70.7266,0.76
2055,73.1842,0.66
2056,47.0719,0.1
2057,68.6194,0.68
2058,60.1129,0.72
2059,84.4624,0.94
2060,57.2072,0.22
2061,53.1122,0.86
2062,60.8927,0.92
2063,59.9913,0.74
2064,47.8602,0.04
2065,47.5203,0.82
2066,58.8113,0.3
2067,79.8289,0.94
2068,55.9214,0.3
2069,70.9202,0.92
2070,45.9538,0.42
2071,85.3729,0.86
2072,48.3106,0.46
2073,60.5535,0.56
2074,66.2768,0.66
2075,56.948,0.74
2076,35.9353,0.46
2077,77.3316,0.92
2078,55.2907,0.32
2079,50.8797,0.18
2080,77.7391,0.82
2081,41.4755,0.12
2082,62.0734,0.72
2083,57.4302,0.24
2084,63.0922,0.8
2085,53.1459,0.16
2086,28.0663,0.62
2087,73.738,0.62
2088,67.6877,0.54
2089,59.0619,0.5
2090,80.9654,1
2091,77.4365,0.96
2092,61.1827,0.18
2093,80.82,0.98
2094,40.3316,0.38
2095,51.3874,0.16
2096,79.8979,0.74
2097,65.2591,0.46
2098,60.7064,0.66
2099,54.7907,0.62
2100,55.405,0.18
2101,73.6011,0.96
2102,55.2345,0.32
2103,86.9944,1
2104,85.4221,0.7
2105,42.394,0.38
2106,42.6073,0.34
2107,53.4818,0.44
2108,56.3137,0.8
2109,10.9508,0.9
2110,60.4901,0.54
2111,83.173,0.96
2112,60.7166,0.74
2113,66.4638,0.8
2114,73.5523,0.86
2115,82.2853,0.94
2116,65.0079,0.76
2117,77.0595,0.56
2118,82.7068,0.98
2119,63.2709,0.86
2120,43.1585,0.3
2121,46.0288,0.2
2122,87.9644,1
2123,50.5509,0.42
2124,77.8236,1
2125,51.8716,0.72
2126,71.0513,0.26
2127,73.2725,0.94
2128,47.6121,0.36
2129,50.3066,0.28
2130,54.0586,0.1
2131,59.1167,0.38
2132,54.7539,0.2
2133,42.5287,0.12
2134,61.342,0.46
2135,76.2928,1
2136,85.8078,0.96
2137,50.9324,0.14
2138,66.5493,0.72
2139,71.6844,1
2140,45.4174,0.4
2141,67.5556,0.8
2142,43.6563,0.18
2143,77.3331,0.74
2144,76.1782,0.94
2145,80.2607,0.96
2146,63.8702,0.96
2147,42.9355,0.48
2148,73.2942,0.98
2149,37.428,0.74
2150,55.954,0.36
2151,81.6122,0.92
2152,93.4085,1
2153,79.2622,0.94
2154,87.0786,0.96
2155,41.1005,0
2156,62.3351,0.44
2157,58.3534,0.34
2158,58.0705,0.54
2159,39.7062,0.1
2160,81.4035,0.92
2161,67.5137,0.84
2162,67.4064,0.64
2163,53.9033,0.72
2164,86.0531,0.96
2165,48.6803,0.14
2166,46.6495,0.46
2167,57.2063,0.44
2168,82.7923,1
2169,77.2628,0.92
2170,56.3626,0.58
2171,74.4808,0.54
2172,81.3244,0.96
2173,62.7816,0.8
2174,81.189,1
2175,61.377,0.32
2176,39.1681,0.14
2177,81.021,0.88
2178,46.6687,0.64
2179,71.4742,0.94
2180,48.5782,0.08
2181,54.4407,0.44
2182,82.847,1
2183,78.2926,0.92
2184,56.4136,0.34
2185,50.1757,0.18
2186,68.8178,0.68
2187,63.0297,0.2
2188,51.2535,0.36
2189,90.8408,0.98
2190,74.9144,0.68
2191,58.8918,0.44
2192,67.9211,0.9
2193,77.3075,0.96
2194,44.9331,0.9
2195,63.074,0.86
2196,85.7113,0.92
2197,70.7127,0.68
2198,63.536,0.2
2199,55.1374,0.04
2200,68.5784,0.14
2201,74.7197,0.64
2202,67.851,0.44
2203,85.5928,0.94
2204,43.7759,0.1
2205,76.7833,0.98
2206,59.2351,0.86
2207,71.1838,0.78
2208,76.1076,0.98
2209,45.6002,0.1
2210,84.3134,0.94
2211,82.6039,1
2212,64.7856,0.6
2213,88.2405,1
2214,58.2287,0.68
2215,51.5138,0.26
2216,62.9854,0.54
2217,44.7549,0.38
2218,80.8121,0.98
2219,70.3772,0.84
2220,74.4044,0.78
2221,56.9291,0.74
2222,73.5282,0.74
2223,85.8911,0.86
2224,85.5461,1
2225,57.8462,0.94
2226,76.5891,0.94
2227,80.7225,0.96
2228,66.8126,0.62
2229,59.834,0.58
2230,56.4362,0.24
2231,66.1367,0.86
2232,77.2947,0.98
2233,69.156,0.94
2234,57.2537,0.84
2235,67.5151,0.68
2236,76.921,0.96
2237,42.7906,0.44
2238,63.0736,0.92
2239,19.2697,0.9
2240,69.779,0.46
2241,62.0314,0.3
2242,58.4378,0.56
2243,69.7446,0.54
2244,81.2572,1
2245,44.6587,0.26
2246,66.4841,0.8
2247,80.6599,0.86
2248,78.7369,0.98
2249,58.1999,0.16
2250,44.9284,0.44
2251,64.3176,0.76
2252,62.2071,0.52
2253,54.9624,0.66
2254,76.152,0.94
2255,53.0824,0.06
2256,81.6655,0.88
2257,46.1835,0.38
2258,49.1165,0.46
2259,53.9239,0.16
2260,64.6191,0.52
2261,59.3466,0.54
2262,76.1847,0.78
2263,43.4446,0.3
2264,83.2819,1
2265,64.0754,0.68
2266,49.2338,0.62
2267,43.3013,0.12
2268,75.7629,0.98
2269,75.8791,0.84
2270,52.5502,0.46
2271,73.3587,0.96
2272,85.0924,1
2273,83.2497,0.92
2274,56.1206,0.76
2275,60.4927,0.74
2276,59.9615,0.8
2277,44.7409,0.3
2278,71.9895,0.74
2279,45.6602,0.16
2280,80.815,0.82
2281,51.7168,0.82
2282,71.5935,0.8
2283,64.3397,0.72
2284,61.8319,0.68
2285,57.6551,0.62
2286,59.9353,0.64
2287,89.5014,1
2288,78.7743,0.96
2289,84.7909,1
2290,60.2245,0.5
2291,67.954,0.98
2292,41.3518,0.22
2293,48.6594,0.38
2294,53.0733,0.36
2295,47.9967,0.44
2296,56.3282,0.36
2297,55.7077,0.38
2298,80.5199,0.98
2299,49.5185,0.26
2300,46.5386,0.6
2301,38.5575,0.28
2302,81.8608,0.94
2303,62.833,0.76
2304,41.0939,0.12
2305,48.4499,0.58
2306,80.5995,0.98
2307,57.1359,0.14
2308,49.3943,0.12
2309,83.3313,1
2310,77.2334,0.8
2311,86.2922,1
2312,49.9644,0.26
2313,80.36,0.96
2314,61.1891,0.52
2315,75.6931,0.98
2316,49.6235,0.38
2317,82.261,0.88
2318,38.8858,0.36
2319,76.1007,0.98
2320,72.4834,0.88
2321,60.694,0.8
2322,55.6226,0.2
2323,70.8906,0.88
2324,64.0825,0.68
2325,76.4023,0.98
2326,47.322,0.06
2327,57.3253,0.18
2328,52.6098,0.34
2329,82.9295,0.94
2330,50.3306,0.5
2331,42.7876,0.12
2332,49.4545,0.08
2333,70.136,0.76
2334,72.1322,0.74
2335,69.7494,0.92
2336,60.6728,0.5
2337,56.4473,0.62
2338,37.2462,0.94
2339,55.5877,0.54
2340,56.9451,0.62
2341,55.7163,0
2342,77.1513,0.92
2343,72.5406,0.84
2344,52.453,0.1
2345,82.1639,0.98
2346,85.2684,0.94
2347,59.9605,0.66
2348,48.6231,0.2
2349,60.653,0.88
2350,36.3803,0.24
2351,90.8058,1
2352,83.7872,0.92
2353,70.2186,0.72
2354,67.576,0.78
2355,48.7496,0.16
2356,69.0858,0.84
2357,83.754,0.9
2358,66.5225,0.58
2359,61.8108,0.86
2360,64.7058,0.3
2361,60.5544,0.66
2362,85.1984,0.98
2363,55.4902,0.28
2364,55.6951,0.74
2365,54.6998,0.76
2366,48.2404,0.16
2367,53.6533,0.06
2368,77.0187,0.96
2369,58.0692,0.38
2370,49.5892,0.32
2371,72.8054,0.98
2372,60.8613,0.82
2373,56.1153,0.76
2374,60.3637,0.24
2375,43.0095,0.56
2376,53.7545,0.52
2377,78.8494,0.64
2378,50.5111,0.64
2379,64.014,0.48
2380,72.8012,0.8
2381,36.5872,0.12
2382,51.1495,0.26
2383,53.6186,0.52
2384,59.8155,0.38
2385,78.941,0.96
2386,70.7743,0.64
2387,57.9353,0.82
2388,54.5141,0.76
2389,44.3685,0.28
2390,68.4297,0.82
2391,59.9129,0.54
2392,54.1447,0.64
2393,64.0624,0.64
2394,82.6334,1
2395,70.2757,0.72
2396,59.9298,0.8
2397,63.3354,0.6
2398,69.9402,0.66
2399,54.8696,0.78
2400,34.8441,0.74
2401,55.0151,0.5
2402,56.7344,0.38
2403,85.5906,0.86
2404,56.0317,0.82
2405,47.1236,0.64
2406,72.4383,0.88
2407,72.2617,0.78
2408,50.0137,0.36
2409,71.1887,0.62
2410,82.6969,0.96
2411,48.9343,0.78
2412,63.2905,0.78
2413,44.551,0.2
2414,50.6446,0.14
2415,55.7501,0.32
2416,68.7513,0.86
2417,57.3032,0.84
2418,85.9374,1
2419,62.7365,0.94
2420,43.832,0.48
2421,73.4814,0.96
2422,57.7542,0.1
2423,55.0436,0.36
2424,54.6229,0.78
2425,47.3051,0.32
2426,82.4455,0.96
2427,62.8123,0.66
2428,48.5615,0.42
2429,64.6669,0.7
2430,68.9132,0.88
2431,70.6985,0.64
2432,24.879,0.74
2433,62.9097,0.24
2434,43.9473,0.6
2435,55.7108,0.2
2436,45.6133,0.68
2437,48.6076,0.28
2438,83.8745,1
2439,83.4091,1
2440,79.4868,0.96
2441,64.0126,0.96
2442,75.7569,0.84
2443,63.9211,0.3
2444,80.9766,1
2445,57.3335,0.4
2446,61.2321,0.64
2447,54.8316,0.82
2448,62.8901,0.58
2449,51.0778,0.5
2450,45.811,0.36
2451,74.0306,0.9
2452,64.0458,0.74
2453,56.5695,0.52
2454,77.8298,0.86
2455,50.1703,0.34
2456,71.9689,0.88
2457,59.2683,0.28
2458,48.5908,0.08
2459,62.1721,0.74
